actors_id,movie_id
74,118617
71,118617
1341,118617
1342,203009
118,203009
313,203009
499,249478
78,249478
1343,249478
104,1355683
5,1355683
441,1355683
185,418689
96,418689
134,418689
761,1197624
199,1197624
858,1197624
297,462322
1344,462322
414,462322
1345,120603
274,120603
1346,120603
483,338216
21,338216
1347,338216
93,264464
60,264464
228,264464
787,1790885
1348,1790885
1349,1790885
304,452594
72,452594
1350,452594
673,795421
135,795421
123,795421
347,817230
203,817230
205,817230
1351,377818
1352,377818
1176,377818
589,120863
201,120863
1353,120863
1173,1488555
90,1488555
1354,1488555
1355,125664
1356,125664
1357,125664
94,112641
498,112641
907,112641
1358,1179034
1359,1179034
1360,1179034
229,245803
227,245803
1361,245803
1362,183505
1206,183505
1363,183505
636,414853
1364,414853
252,414853
1365,790604
275,790604
1366,790604
173,1259571
234,1259571
347,1259571
1367,126029
1368,126029
1369,126029
858,1385826
343,1385826
1370,1385826
146,102798
25,102798
531,102798
469,116695
164,116695
1371,116695
713,1637725
138,1637725
621,1637725
913,119822
1372,119822
1373,119822
210,129290
246,129290
742,129290
366,1229340
117,1229340
162,1229340
614,280590
78,280590
1324,280590
1374,1650062
1375,1650062
1376,1650062
344,195685
436,195685
1377,195685
807,251127
206,251127
1378,251127
1379,2294449
139,2294449
686,2294449
164,110148
99,110148
71,110148
552,1068680
203,1068680
1380,1068680
86,1489889
322,1489889
1381,1489889
737,120686
436,120686
1382,120686
705,1528854
366,1528854
1383,1528854
673,2180411
5,2180411
698,2180411
1384,454848
491,454848
954,454848
1385,120784
1386,120784
1036,120784
434,112715
1387,112715
428,112715
343,1389137
23,1389137
368,1389137
865,448011
213,448011
1388,448011
206,427229
203,427229
552,427229
905,377109
456,377109
1389,377109
51,1570728
1171,1570728
162,1570728
1390,356634
598,356634
1391,356634
929,388419
494,388419
524,388419
136,1210166
210,1210166
99,1210166
146,114069
31,114069
317,114069
1246,2024469
64,2024469
1392,2024469
1393,1075417
322,1075417
285,1075417
107,434409
258,434409
1394,434409
1395,300471
1396,300471
1397,300471
1398,4192812
567,4192812
1399,4192812
563,381971
366,381971
566,381971
1378,400497
1392,400497
1400,400497
1401,260866
133,260866
1402,260866
1403,1428538
269,1428538
936,1428538
1404,250797
1405,250797
1406,250797
1407,1464540
1408,1464540
1409,1464540
1410,4172430
293,4172430
1411,4172430
931,2262227
139,2262227
1412,2262227
117,408345
161,408345
1413,408345
518,118548
1035,118548
383,118548
401,119173
793,119173
304,119173
261,119174
1385,119174
1414,119174
1385,384537
949,384537
1415,384537
72,191397
179,191397
1416,191397
1417,1605630
1270,1605630
1052,1605630
1418,120768
31,120768
1262,120768
1419,2106361
1033,2106361
1420,2106361
1421,109254
1216,109254
1422,109254
1423,99700
57,99700
1424,99700
483,1872194
21,1872194
1249,1872194
1298,119874
261,119874
1425,119874
86,318627
558,318627
1426,318627
118,317198
135,317198
1427,317198
629,313443
491,313443
1428,313443
1429,110725
895,110725
1430,110725
561,424774
347,424774
1431,424774
1432,163978
60,163978
1433,163978
546,350028
588,350028
470,350028
1434,1186367
1435,1186367
1436,1186367
469,126916
70,126916
1437,126916
1438,108967
1439,108967
1440,108967
1441,117765
401,117765
1058,117765
66,1392197
51,1392197
247,1392197
1442,1212419
343,1212419
1443,1212419
508,112401
1444,112401
1445,112401
1446,367959
683,367959
1447,367959
1448,160916
295,160916
1449,160916
1388,1517260
1450,1517260
1451,1517260
1452,264395
484,264395
1453,264395
1115,309377
1035,309377
1454,309377
880,963178
456,963178
261,963178
1455,116225
78,116225
1456,116225
1457,2355844
1458,2355844
1459,2355844
1452,129167
98,129167
1460,129167
1115,362270
598,362270
1265,362270
1461,1124037
206,1124037
1462,1124037
59,289992
31,289992
282,289992
1463,331933
873,331933
265,331933
95,2199571
64,2199571
646,2199571
456,765443
793,765443
1464,765443
1465,378109
96,378109
1260,378109
1466,151137
1467,151137
1468,151137
552,1240982
258,1240982
69,1240982
1469,1462041
456,1462041
960,1462041
497,119592
1202,119592
1470,119592
1471,109190
87,109190
1248,109190
483,114345
137,114345
401,114345
288,977855
456,977855
966,977855
359,2189221
1472,2189221
1473,2189221
1474,421054
1475,421054
267,421054
473,113451
847,113451
583,113451
356,1034032
199,1034032
953,1034032
1476,1559547
1477,1559547
1478,1559547
433,266452
246,266452
696,266452
366,1608290
558,1608290
402,1608290
1479,315824
146,315824
1480,315824
583,181151
66,181151
482,181151
1131,1502404
213,1502404
731,1502404
1481,891592
948,891592
1482,891592
157,267804
97,267804
147,267804
1007,3006802
1483,3006802
1446,3006802
1484,98987
1320,98987
1485,98987
796,1131729
210,1131729
1486,1131729
1487,181865
230,181865
1488,181865
290,97576
117,97576
1489,97576
1490,1781769
122,1781769
1491,1781769
174,1823672
75,1823672
765,1823672
175,145681
491,145681
1492,145681
1493,258000
173,258000
1494,258000
1495,473553
1496,473553
1497,473553
535,120188
66,120188
1498,120188
1499,1014763
11,1014763
1500,1014763
1501,250687
1502,250687
1503,250687
152,272152
31,272152
362,272152
1052,35423
75,35423
1504,35423
1068,230030
156,230030
1505,230030
679,87089
213,87089
1506,87089
356,381849
10,381849
1507,381849
390,2446042
64,2446042
1508,2446042
837,120780
73,120780
1509,120780
240,115798
275,115798
1510,115798
1511,150433
1512,150433
1513,150433
480,99422
1514,99422
1312,99422
1515,155267
518,155267
593,155267
1516,200027
562,200027
1517,200027
1518,69293
1519,69293
1520,69293
930,308353
706,308353
1364,308353
1521,117002
436,117002
1522,117002
581,119738
436,119738
219,119738
149,265029
436,265029
622,265029
1057,278504
675,278504
1523,278504
362,117731
951,117731
950,117731
1524,1075747
143,1075747
1525,1075747
343,115956
491,115956
383,115956
1526,119528
1057,119528
1527,119528
1528,1355631
809,1355631
1529,1355631
547,84132
987,84132
1530,84132
1097,109813
835,109813
1145,109813
1531,1397280
64,1397280
361,1397280
1532,306047
1533,306047
1534,306047
1535,212346
1536,212346
1537,212346
156,373051
211,373051
1538,373051
906,368933
205,368933
931,368933
436,107798
491,107798
306,107798
528,109446
1504,109446
1539,109446
1540,825232
146,825232
79,825232
17,105112
117,105112
1541,105112
1542,369735
441,369735
1148,369735
110,1392214
75,1392214
1543,1392214
338,139654
491,139654
1329,139654
1544,177789
25,177789
1545,177789
833,257106
1052,257106
342,257106
1546,1204342
1075,1204342
1547,1204342
1548,120611
629,120611
519,120611
349,393162
139,393162
1549,393162
1550,264472
1046,264472
1551,264472
1552,118615
563,118615
1553,118615
1554,200550
1516,200550
1555,200550
64,314331
135,314331
1556,314331
1557,120623
31,120623
92,120623
1558,111255
508,111255
1559,111255
929,117918
332,117918
317,117918
1560,63829
1561,63829
1448,63829
366,384642
211,384642
483,384642
122,371724
552,371724
1378,371724
1562,396592
1417,396592
1352,396592
1426,432021
558,432021
1563,432021
614,1086772
611,1086772
1564,1086772
1121,408985
597,408985
1110,408985
81,110997
673,110997
1565,110997
1566,113419
247,113419
1092,113419
1567,1615065
1568,1615065
1569,1615065
1570,337921
303,337921
1571,337921
1572,274166
1010,274166
1573,274166
673,429589
213,429589
436,429589
374,87182
749,87182
1574,87182
59,959337
60,959337
1575,959337
1048,450232
295,450232
822,450232
989,364970
98,364970
1576,364970
393,116421
1577,116421
1578,116421
1505,117108
1579,117108
1580,117108
1581,775552
1582,775552
831,775552
1583,237572
1584,237572
1585,237572
366,395251
554,395251
275,395251
1586,1343727
1587,1343727
1588,1343727
1170,117331
178,117331
1589,117331
1590,149624
343,149624
312,149624
679,113987
232,113987
657,113987
568,1139328
984,1139328
1110,1139328
208,118956
204,118956
3,118956
1591,1046997
12,1046997
1592,1046997
1593,473444
683,473444
1594,473444
1595,814022
213,814022
1596,814022
240,246464
552,246464
1597,246464
1598,484740
1599,484740
1600,484740
1601,2521668
1602,2521668
1603,2521668
547,120107
1604,120107
762,120107
1605,1634122
1606,1634122
1607,1634122
703,249516
854,249516
600,249516
1392,1024648
1608,1024648
1163,1024648
1609,106977
117,106977
195,106977
764,1038919
199,1038919
1156,1038919
99,117665
498,117665
980,117665
1610,89880
508,89880
1611,89880
401,116731
12,116731
638,116731
1612,32910
1613,32910
1614,32910
1604,80855
152,80855
1615,80855
359,401855
83,401855
1616,401855
1617,181536
682,181536
1618,181536
793,191754
78,191754
1097,191754
157,342258
146,342258
679,342258
1619,253867
1620,253867
1621,253867
579,106918
164,106918
1622,106918
1623,1438254
1624,1438254
1625,1438254
306,472399
97,472399
437,472399
1626,1232829
139,1232829
1244,1232829
1627,125439
436,125439
1628,125439
1315,120630
688,120630
1629,120630
1630,343135
210,343135
676,343135
506,103859
1091,103859
1631,103859
1632,2404463
716,2404463
1568,2404463
1633,56937
916,56937
1634,56937
1635,1648179
154,1648179
1636,1648179
441,257756
146,257756
378,257756
827,117057
152,117057
1637,117057
296,265349
676,265349
1638,265349
564,889583
1639,889583
1640,889583
978,97742
1641,97742
1642,97742
1131,1486185
137,1486185
749,1486185
236,179626
498,179626
74,179626
1643,108255
679,108255
235,108255
1644,399295
213,399295
1645,399295
1646,1598828
1643,1598828
1116,1598828
1647,2788710
69,2788710
1648,2788710
1649,1032751
1362,1032751
1650,1032751
1651,55689
935,55689
1652,55689
1653,1149361
68,1149361
1326,1149361
212,298203
440,298203
1654,298203
1655,1220911
1656,1220911
1657,1220911
669,183790
145,183790
1658,183790
1659,288045
1660,288045
1661,288045
616,167404
295,167404
568,167404
1662,1568338
1663,1568338
1664,1568338
907,1053810
1564,1053810
1665,1053810
10,1800241
102,1800241
203,1800241
1177,1041829
90,1041829
578,1041829
1666,150377
103,150377
1667,150377
1668,96874
1054,96874
1669,96874
146,2872732
23,2872732
1670,2872732
1531,2322441
1348,2322441
220,2322441
154,338459
508,338459
1577,338459
206,117913
31,117913
133,117913
1126,349205
1125,349205
1371,349205
1671,1091191
1672,1091191
1673,1091191
1674,104694
93,104694
1675,104694
1068,3065204
1676,3065204
159,3065204
1677,1285016
50,1285016
1678,1285016
1679,1001508
1680,1001508
1681,1001508
734,362120
1682,362120
1533,362120
1683,134084
1684,134084
459,134084
1668,99088
1054,99088
1669,99088
1168,2561572
366,2561572
578,2561572
232,103874
179,103874
137,103874
1413,1135503
673,1135503
1463,1135503
37,453562
117,453562
941,453562
343,134119
210,134119
6,134119
1100,2096672
598,2096672
1244,2096672
103,397313
96,397313
1685,397313
205,2361509
498,2361509
317,2361509
1686,2869728
1217,2869728
646,2869728
1687,104691
3,104691
1688,104691
1689,350258
848,350258
38,350258
1690,401792
297,401792
1691,401792
267,443274
169,443274
53,443274
72,1155056
70,1155056
1692,1155056
646,256380
503,256380
1693,256380
1694,102138
1695,102138
1696,102138
1697,421729
153,421729
1698,421729
99,236493
70,236493
436,236493
1699,1809398
1700,1809398
1701,1809398
672,974661
1702,974661
1378,974661
1703,2203939
332,2203939
1704,2203939
1705,1144884
1706,1144884
1707,1144884
335,3682448
93,3682448
1528,3682448
1092,159273
1708,159273
1709,159273
1710,1226229
1711,1226229
1712,1226229
1713,358135
348,358135
212,358135
593,122718
71,122718
1423,122718
563,120177
1714,120177
1021,120177
1465,245844
28,245844
531,245844
1715,1189340
206,1189340
903,1189340
75,482571
10,482571
23,482571
8,2170439
31,2170439
1716,2170439
1717,765446
156,765446
1718,765446
1719,472043
1720,472043
1721,472043
326,93428
434,93428
272,93428
237,1424381
1722,1424381
1403,1424381
1723,91396
241,91396
1724,91396
1299,363988
5,363988
1110,363988
1387,410297
179,410297
1725,410297
1726,397101
1727,397101
1728,397101
1729,1462769
228,1462769
95,1462769
1730,866439
1731,866439
617,866439
1732,1742044
1733,1742044
1734,1742044
659,119978
343,119978
749,119978
1299,348836
21,348836
567,348836
146,118607
232,118607
206,118607
1735,104839
1736,104839
1737,104839
1738,758730
1739,758730
1740,758730
1741,110989
1742,110989
1743,110989
1739,174480
70,174480
1148,174480
408,758766
19,758766
1102,758766
1744,1092026
1745,1092026
1746,1092026
1747,1694020
1119,1694020
1748,1694020
1749,1262416
1168,1262416
1750,1262416
185,134273
213,134273
1751,134273
862,101761
531,101761
1022,101761
1647,1956620
1274,1956620
1752,1956620
321,162983
871,162983
1753,162983
1754,1622979
1755,1622979
1034,1622979
540,130121
167,130121
999,130121
616,223897
31,223897
1756,223897
1757,332047
1758,332047
1759,332047
1760,169414
1761,169414
1762,169414
1763,817538
348,817538
1033,817538
236,2557490
64,2557490
713,2557490
923,111143
835,111143
1189,111143
1764,477302
93,477302
1765,477302
1766,1126618
1767,1126618
1768,1126618
1386,430308
991,430308
620,430308
178,160009
847,160009
1769,160009
1770,294870
297,294870
1771,294870
1772,163983
669,163983
1773,163983
1774,129280
1151,129280
1775,129280
89,116654
30,116654
1776,116654
1777,246544
1778,246544
972,246544
23,467200
258,467200
104,467200
236,230838
179,230838
32,230838
1779,444682
972,444682
1780,444682
1282,70379
498,70379
1781,70379
1782,110971
1783,110971
1784,110971
1785,1657507
351,1657507
1786,1657507
1787,120800
137,120800
217,120800
69,269095
498,269095
1788,269095
403,132512
1789,132512
1790,132512
1042,329691
1791,329691
873,329691
916,115907
675,115907
893,115907
1792,114436
1793,114436
1641,114436
649,422720
71,422720
276,422720
716,113552
213,113552
996,113552
1315,208988
508,208988
1794,208988
1795,1649419
456,1649419
1796,1649419
480,93278
1797,93278
1798,93278
673,432283
598,432283
1799,432283
1150,282687
175,282687
1800,282687
783,104850
1801,104850
1802,104850
1656,211915
1803,211915
1804,211915
1805,363282
1806,363282
1807,363282
1697,375173
1597,375173
677,375173
644,1430615
1808,1430615
1809,1430615
1170,120646
1577,120646
1810,120646
1811,295254
640,295254
519,295254
154,450405
211,450405
1106,450405
588,266489
402,266489
600,266489
79,1111948
243,1111948
1426,1111948
1812,81400
1460,81400
1769,81400
1041,176269
1714,176269
1174,176269
169,1188729
1330,1188729
1813,1188729
440,160399
1161,160399
1814,160399
1815,283160
669,283160
1394,283160
1816,189192
1815,189192
1817,189192
478,448134
62,448134
1818,448134
1819,763831
1820,763831
1821,763831
1123,361500
217,361500
1822,361500
335,2515034
116,2515034
1823,2515034
1149,457495
1408,457495
1824,457495
1643,113243
175,113243
1736,113243
1825,455782
1826,455782
1827,455782
1075,110074
736,110074
1828,110074
1829,913968
157,913968
1830,913968
1831,374089
1042,374089
722,374089
106,1706620
62,1706620
1832,1706620
945,961097
807,961097
1833,961097
81,357054
275,357054
644,357054
155,109506
531,109506
1485,109506
1834,2631186
1835,2631186
1836,2631186
1837,452694
1838,452694
1839,452694
520,490084
1840,490084
285,490084
98,232500
96,232500
1841,232500
514,1142977
916,1142977
1842,1142977
1843,379786
435,379786
1844,379786
1299,312329
1597,312329
1453,312329
1845,86393
1267,86393
1337,86393
508,1661382
498,1661382
1846,1661382
1847,425637
1829,425637
1848,425637
1413,256415
744,256415
1849,256415
304,1142988
199,1142988
1850,1142988
1851,117608
827,117608
1852,117608
1577,287717
78,287717
1853,287717
652,111280
951,111280
950,111280
1854,1462900
1847,1462900
1855,1462900
8,1067583
234,1067583
1465,1067583
299,115082
12,115082
1856,115082
1857,2911342
1858,2911342
1859,2911342
999,174856
491,174856
1385,174856
1860,278435
1075,278435
1318,278435
1123,125022
190,125022
474,125022
1861,3450650
1862,3450650
1863,3450650
1373,225071
1864,225071
1865,225071
1866,279889
984,279889
599,279889
32,142688
5,142688
889,142688
1058,116259
70,116259
1867,116259
1868,202470
1869,202470
1870,202470
1871,118158
152,118158
744,118158
1872,84787
1622,84787
1873,84787
1874,1411250
98,1411250
848,1411250
1875,119210
1876,119210
1877,119210
1878,193560
621,193560
1879,193560
358,970411
598,970411
1880,970411
1881,1560747
1882,1560747
1883,1560747
1884,437954
415,437954
1885,437954
941,469903
169,469903
1299,469903
1886,2304933
153,2304933
1887,2304933
1888,3076658
508,3076658
1007,3076658
183,840361
269,840361
1889,840361
169,1586265
698,1586265
1378,1586265
99,887883
70,887883
617,887883
1890,410377
199,410377
1891,410377
1173,1979320
22,1979320
1892,1979320
1893,175880
1894,175880
1895,175880
1166,1385867
295,1385867
907,1385867
188,1292566
1168,1292566
1896,1292566
1897,1564349
146,1564349
1452,1564349
1898,251160
491,251160
638,251160
743,181316
1156,181316
1899,181316
1900,1723121
1901,1723121
1378,1723121
1902,972558
1903,972558
1904,972558
20,118771
1022,118771
1293,118771
1905,86006
1906,86006
1907,86006
1908,1231587
1909,1231587
1523,1231587
1910,2978462
146,2978462
1452,2978462
1465,184858
236,184858
1111,184858
1860,266465
98,266465
806,266465
749,116410
1577,116410
578,116410
1911,120834
294,120834
1041,120834
1912,1161864
232,1161864
358,1161864
1174,119177
1913,119177
1914,119177
403,141399
1150,141399
1741,141399
1915,482603
1400,482603
1916,482603
1281,325537
243,325537
1166,325537
1244,1119646
203,1119646
1426,1119646
1917,2888046
720,2888046
1918,2888046
367,145660
1444,145660
1082,145660
1289,96895
385,96895
1919,96895
390,1316616
351,1316616
1920,1316616
778,104714
317,104714
1032,104714
1921,878804
1922,878804
623,878804
1923,4085584
1924,4085584
505,4085584
929,227538
1577,227538
16,227538
1716,1499658
31,1499658
1925,1499658
152,1403865
343,1403865
1926,1403865
205,458352
673,458352
1927,458352
1928,79945
308,79945
1929,79945
836,2024432
72,2024432
345,2024432
1930,101540
498,101540
434,101540
526,478087
31,478087
253,478087
1647,3152624
1931,3152624
1932,3152624
1933,372237
243,372237
1934,372237
58,116209
135,116209
374,116209
1935,119488
31,119488
1058,119488
469,405325
651,405325
1896,405325
1622,119360
875,119360
1936,119360
1937,114508
1938,114508
1939,114508
281,209958
1281,209958
1800,209958
1940,120744
60,120744
1941,120744
1942,1028576
383,1028576
1387,1028576
706,453556
62,453556
229,453556
1807,316465
362,316465
1723,316465
218,1632708
138,1632708
1630,1632708
160,4438848
153,4438848
1943,4438848
35,2140373
93,2140373
85,2140373
147,104797
491,104797
1944,104797
902,1758830
1945,1758830
1946,1758830
243,976238
246,976238
1350,976238
1070,834001
1947,834001
1948,834001
1949,762114
246,762114
171,762114
553,437863
554,437863
831,437863
1950,417001
1150,417001
1097,417001
675,119008
5,119008
638,119008
1951,120804
558,120804
292,120804
93,335245
70,335245
340,335245
1952,467197
138,467197
1953,467197
1173,1637688
1208,1637688
218,1637688
1257,1212436
1954,1212436
1560,1212436
1955,491152
1956,491152
1957,491152
1345,2368645
1958,2368645
1959,2368645
619,265087
36,265087
1099,265087
1960,74174
1961,74174
1962,74174
1963,111301
323,111301
1342,111301
1964,253474
1965,253474
1966,253474
208,120681
5,120681
1967,120681
1968,762121
1969,762121
1970,762121
436,376541
258,376541
1971,376541
456,1616195
60,1616195
1012,1616195
745,790686
208,790686
290,790686
889,238546
1972,238546
225,238546
1641,100403
435,100403
1973,100403
1974,880578
1131,880578
1975,880578
1389,124298
156,124298
1976,124298
1919,80745
233,80745
1977,80745
895,300051
340,300051
930,300051
307,1712170
1978,1712170
1979,1712170
393,119668
31,119668
1980,119668
1981,1415283
1982,1415283
1983,1415283
1293,104427
1984,104427
1058,104427
220,443701
1014,443701
1985,443701
247,327679
205,327679
1986,327679
107,3322364
45,3322364
837,3322364
1987,1600195
1988,1600195
1989,1600195
568,361089
118,361089
1990,361089
276,185014
21,185014
1991,185014
1166,426592
1992,426592
1993,426592
1384,1235522
1994,1235522
1995,1235522
1996,257516
1997,257516
1403,257516
1417,1547234
12,1547234
280,1547234
1998,2967224
1999,2967224
2000,2967224
2001,240510
204,240510
2002,240510
112,1904996
97,1904996
2003,1904996
72,360201
71,360201
2004,360201
2005,492389
156,492389
2006,492389
2007,1438173
1701,1438173
2008,1438173
631,85811
64,85811
2009,85811
164,891527
673,891527
50,891527
2010,99587
2011,99587
2012,99587
1752,841046
831,841046
1356,841046
383,120824
31,120824
2013,120824
1024,244000
1469,244000
587,244000
118,962736
2014,962736
86,962736
2015,365929
621,365929
2016,365929
144,478304
99,478304
235,478304
2017,120724
2018,120724
2019,120724
54,304711
145,304711
2020,304711
299,450314
1472,450314
292,450314
276,383060
1210,383060
1669,383060
2021,3488710
12,3488710
2022,3488710
2023,120479
2024,120479
2025,120479
344,401445
432,401445
109,401445
988,1474684
35,1474684
2026,1474684
1269,105211
435,105211
896,105211
1786,106469
147,106469
691,106469
36,120152
118,120152
209,120152
979,280665
898,280665
2027,280665
1558,81059
485,81059
883,81059
1833,113362
1405,113362
2028,113362
2029,134154
2030,134154
2031,134154
2032,1164999
2033,1164999
2034,1164999
2035,1321869
2036,1321869
2037,1321869
312,416496
154,416496
1493,416496
1026,490087
1075,490087
2038,490087
2039,1790864
1127,1790864
2040,1790864
2041,2358925
36,2358925
2042,2358925
1795,106226
650,106226
1032,106226
2043,414993
75,414993
518,414993
2044,163579
777,163579
2045,163579
962,1656186
213,1656186
2046,1656186
2047,876563
2048,876563
2049,876563
2050,2726560
2051,2726560
2052,2726560
2053,167203
737,167203
2054,167203
169,1540128
199,1540128
66,1540128
2055,2304771
2056,2304771
2057,2304771
480,82979
2018,82979
1460,82979
401,104257
164,104257
907,104257
1386,242445
1714,242445
646,242445
244,208003
1697,208003
1103,208003
2058,3148834
2059,3148834
2060,3148834
2061,1093357
1002,1093357
2062,1093357
2063,1800741
2064,1800741
1135,1800741
729,204626
179,204626
2065,204626
2066,330793
1898,330793
2067,330793
1831,380389
890,380389
633,380389
1635,1656190
97,1656190
2068,1656190
1277,120797
175,120797
281,120797
419,86190
117,86190
2069,86190
1586,483607
2070,483607
1644,483607
2071,976051
59,976051
2072,976051
1936,1655460
402,1655460
192,1655460
552,319343
40,319343
366,319343
2073,117333
483,117333
2074,117333
1928,281373
416,281373
1460,281373
362,96061
598,96061
1930,96061
464,457510
1412,457510
2075,457510
2076,1478338
1306,1478338
2077,1478338
69,1245492
139,1245492
355,1245492
1544,145531
1697,145531
1996,145531
236,203019
498,203019
716,203019
415,1135084
96,1135084
1042,1135084
498,1931435
246,1931435
1722,1931435
359,1464174
602,1464174
2078,1464174
2079,945513
110,945513
2080,945513
2081,106246
2082,106246
2083,106246
749,481369
356,481369
1186,481369
2084,1981107
220,1981107
2085,1981107
2086,78723
57,78723
1170,78723
944,418647
2087,418647
2088,418647
2089,399146
793,399146
53,399146
208,388482
97,388482
582,388482
2090,114214
60,114214
2091,114214
2092,323033
903,323033
2093,323033
2094,163988
213,163988
2095,163988
492,1053424
237,1053424
863,1053424
1923,372873
1206,372873
1271,372873
1013,115725
616,115725
2096,115725
1173,790628
78,790628
162,790628
563,118829
2097,118829
915,118829
717,150216
598,150216
830,150216
1952,452624
359,452624
1492,452624
2098,306892
575,306892
2099,306892
30,78788
117,78788
483,78788
265,1322312
1244,1322312
1999,1322312
1529,113862
1121,113862
2100,113862
351,3014866
137,3014866
2101,3014866
385,89755
673,89755
1063,89755
103,1907668
491,1907668
1686,1907668
463,79574
326,79574
2102,79574
36,2278388
598,2278388
682,2278388
776,252501
232,252501
2103,252501
2104,99052
1660,99052
2105,99052
216,186151
169,186151
424,186151
2106,1289401
1783,1289401
2107,1289401
1330,1524930
22,1524930
2038,1524930
317,113161
147,113161
1508,113161
2108,299658
1158,299658
2109,299658
614,142342
78,142342
2110,142342
1997,252866
1270,252866
1052,252866
92,114709
93,114709
608,114709
652,111257
179,111257
311,111257
2111,1606389
139,1606389
2112,1606389
156,1244659
117,1244659
652,1244659
491,210945
1171,210945
584,210945
474,99810
383,99810
1034,99810
573,1327773
1408,1327773
717,1327773
1963,101272
1115,101272
2113,101272
393,112281
225,112281
1149,112281
931,247638
205,247638
2114,247638
1792,116313
1150,116313
520,116313
99,114369
146,114369
643,114369
1650,1136608
174,1136608
1586,1136608
504,345950
23,345950
2115,345950
2116,327056
1788,327056
2117,327056
146,405159
1035,405159
2118,405159
473,122933
498,122933
389,122933
1942,332280
1171,332280
1727,332280
2119,988595
66,988595
2120,988595
501,1114677
1853,1114677
464,1114677
2121,213203
656,213203
1646,213203
497,102713
930,102713
2122,102713
99,110322
232,110322
209,110322
698,1193138
70,1193138
2123,1193138
2124,257360
2103,257360
2125,257360
2126,1588173
2127,1588173
2128,1588173
295,1276104
12,1276104
2129,1276104
54,231775
473,231775
636,231775
2130,112431
1119,112431
1724,112431
162,1535438
673,1535438
2131,1535438
191,800039
138,800039
2132,800039
1749,758745
2133,758745
408,758745
2134,430105
939,430105
2135,430105
150,871426
1321,871426
1094,871426
1452,119313
1075,119313
1727,119313
1955,901476
205,901476
1536,901476
2136,364751
2137,364751
2138,364751
66,337563
228,337563
2139,337563
2140,1605783
1277,1605783
2141,1605783
156,1821658
64,1821658
960,1821658
584,221027
5,221027
351,221027
2142,139462
136,139462
2143,139462
1928,98382
308,98382
1929,98382
1206,308506
2144,308506
2145,308506
1117,110622
2097,110622
2146,110622
1489,90264
2147,90264
2148,90264
2149,312004
2150,312004
2151,312004
1452,431308
199,431308
2152,431308
2153,376105
103,376105
1460,376105
2154,783233
104,783233
2155,783233
2156,892318
717,892318
2157,892318
2158,96933
340,96933
2159,96933
2160,383010
1703,383010
79,383010
57,121164
5,121164
1986,121164
2004,385726
2161,385726
2162,385726
2163,3397884
2164,3397884
1606,3397884
991,1798684
110,1798684
2165,1798684
953,1127180
1187,1127180
1635,1127180
2014,1655441
117,1655441
2043,1655441
483,327137
616,327137
2166,327137
2063,1193631
1126,1193631
2167,1193631
776,300532
1416,300532
2168,300532
2169,420223
366,420223
2170,420223
2171,389722
844,389722
2172,389722
1504,1259521
22,1259521
1143,1259521
262,1073498
734,1073498
2173,1073498
2174,95631
498,95631
996,95631
2175,93894
2174,93894
2176,93894
984,91419
598,91419
2177,91419
2178,993842
2179,993842
2180,993842
657,4428038
2133,4428038
132,4428038
978,119707
1250,119707
1481,119707
1244,1583420
93,1583420
1647,1583420
2181,446046
362,446046
2182,446046
1942,387199
522,387199
862,387199
2183,421206
322,421206
80,421206
703,161083
243,161083
841,161083
2184,472033
916,472033
2185,472033
1315,337697
789,337697
2186,337697
2187,1449283
200,1449283
2188,1449283
1637,329028
740,329028
2189,329028
2190,118798
480,118798
2191,118798
2192,2473602
2193,2473602
2194,2473602
53,120776
673,120776
285,120776
1584,114857
491,114857
1548,114857
88,465624
149,465624
636,465624
764,2377322
1217,2377322
267,2377322
2195,881320
394,881320
313,881320
617,361841
579,361841
2196,361841
2197,1195478
1168,1195478
777,1195478
560,339412
243,339412
2018,339412
2198,1458175
1173,1458175
2199,1458175
2200,370032
558,370032
778,370032
2201,398712
241,398712
2202,398712
112,120008
1789,120008
1157,120008
2203,116320
154,116320
296,116320
2204,271367
23,271367
1807,271367
205,758752
110,758752
66,758752
1121,411061
675,411061
1385,411061
236,395972
269,395972
1389,395972
1702,327247
295,327247
1938,327247
2205,1017460
2206,1017460
2207,1017460
474,91225
1054,91225
2208,91225
349,482572
1348,482572
486,482572
576,402901
2209,402901
1425,402901
2210,318283
777,318283
2211,318283
2212,1438176
2213,1438176
2214,1438176
2215,402399
10,402399
3,402399
286,131646
1133,131646
374,131646
2216,120710
21,120710
1058,120710
2217,1098327
1740,1098327
885,1098327
2218,1549920
2133,1549920
2219,1549920
2200,335121
498,335121
2220,335121
2221,844993
150,844993
929,844993
1213,350261
146,350261
2222,350261
1920,1054606
50,1054606
367,1054606
2223,1423894
54,1423894
2224,1423894
2225,3561180
2226,3561180
2227,3561180
896,2364841
218,2364841
1411,2364841
2228,218817
77,218817
2229,218817
540,87843
498,87843
1170,87843
1615,2101341
221,2101341
2230,2101341
357,379889
675,379889
1556,379889
2231,281820
2232,281820
700,281820
215,403016
139,403016
1955,403016
2233,482546
830,482546
2234,482546
2235,417976
1649,417976
2236,417976
2237,398913
1955,398913
2238,398913
269,443680
99,443680
312,443680
1429,1772230
84,1772230
2239,1772230
2240,1264904
2241,1264904
2242,1264904
651,2231253
97,2231253
503,2231253
1295,1586752
199,1586752
2243,1586752
717,1620449
118,1620449
444,1620449
2244,438859
2056,438859
2245,438859
86,2814362
1643,2814362
